,Retorno,Riesgo
0,3.0691940318240835e-05,3.0381775944471073e-05
1,0.00164073318483812,0.00011046984676625835
2,0.0022784372345424565,0.0001905579175880456
3,0.0026984249946192954,0.0002706459884098329
4,0.0030063849513562923,0.00035073405923162016
5,0.0032553742986188216,0.0004308221300534074
6,0.0034577704184587626,0.0005109102008751948
7,0.003618232460114951,0.000590998271696982
8,0.003753594150900797,0.0006710863425187693
9,0.0038725189771524403,0.0007511744133405566
10,0.003977037665976721,0.0008312624841623438
11,0.004066491504819497,0.0009113505549841311
12,0.004144865133749576,0.0009914386258059185
13,0.00421511816418891,0.0010715266966277058
14,0.004279596106406962,0.0011516147674494929
15,0.004339371010141359,0.0012317028382712802
16,0.004395348908198213,0.0013117909090930675
17,0.004448268354519521,0.0013918789799148548
18,0.004498484446942547,0.0014719670507366421
19,0.004546334725583629,0.0015520551215584292
20,0.004592260455739843,0.0016321431923802165
21,0.0046356930771370404,0.0017122312632020039
22,0.004676849608735969,0.0017923193340237912
23,0.004716076339112861,0.0018724074048455785
24,0.004753650008387224,0.0019524954756673658
25,0.004789705886701656,0.0020325835464891527
26,0.004824391000781247,0.00211267161731094
27,0.00485804914467284,0.0021927596881327273
28,0.004890527351253876,0.0022728477589545144
29,0.004922018804614051,0.002352935829776302
30,0.004952603076505894,0.002433023900598089
31,0.004982499196486552,0.0025131119714198766
32,0.005011537775533912,0.0025932000422416637
33,0.0050397978248163736,0.0026732881130634508
34,0.005067471273534138,0.0027533761838852383
35,0.005094511411367521,0.0028334642547070254
36,0.005120958720532251,0.002913552325528813
37,0.005146841042653969,0.0029936403963506
38,0.005172230623688587,0.003073728467172387
39,0.0051971210466625764,0.0031538165379941746
40,0.005221546524412028,0.0032339046088159617
41,0.005245562351770054,0.0033139926796377493
42,0.005269136075214846,0.0033940807504595364
43,0.0052923453207120545,0.0034741688212813235
44,0.005315146074191448,0.003554256892103111
45,0.005337596437508745,0.003634344962924898
46,0.005359683062401265,0.0037144330337466856
47,0.005381586192337406,0.0037945211045684727
48,0.005403106904162963,0.0038746091753902603
49,0.005424158141365813,0.003954697246212047
50,0.0054452204985181414,0.004034785317033835
51,0.00546588034292129,0.004114873387855622
52,0.005486226770378185,0.00419496145867741
53,0.005506374833600565,0.004275049529499197
54,0.0055262531648262855,0.004355137600320984
55,0.005545910451408706,0.004435225671142772
56,0.00556531079467785,0.004515313741964558
57,0.005584549382845836,0.004595401812786346
58,0.005603541188862038,0.004675489883608133
59,0.00562230345104651,0.00475557795442992
60,0.005640899400919688,0.004835666025251708
61,0.0056592869782228624,0.004915754096073495
62,0.005677471721587649,0.004995842166895283
63,0.005695366104868135,0.005075930237717069
64,0.005713275114113149,0.005156018308538857
65,0.0057310340566595,0.005236106379360644
66,0.005748571935958386,0.005316194450182431
67,0.005765913283686796,0.005396282521004219
68,0.005783099707191856,0.005476370591826006
69,0.005800152243908804,0.005556458662647794
70,0.005817043905051549,0.00563654673346958
71,0.005833726620095926,0.005716634804291368
72,0.005850389841217327,0.005796722875113155
73,0.005866856865895929,0.005876810945934942
74,0.0058831369944911255,0.0059568990167567296
75,0.005899388368380781,0.006036987087578517
76,0.005915438985199297,0.006117075158400304
77,0.005931340078018643,0.006197163229222091
78,0.005947224374605241,0.006277251300043879
79,0.005962920769072859,0.006357339370865666
80,0.005978532650679034,0.006437427441687453
81,0.005993882290379713,0.0065175155125092405
82,0.006009368985017917,0.006597603583331028
83,0.006024621746197514,0.006677691654152815
84,0.00603968551693705,0.006757779724974602
85,0.006054792461469804,0.00683786779579639
86,0.006069735565141242,0.0069179558666181765
87,0.006084537310799433,0.006998043937439964
88,0.006099319825166581,0.0070781320082617515
89,0.00611395648841664,0.007158220079083539
90,0.006128498500593662,0.007238308149905326
91,0.006142931610283245,0.007318396220727113
92,0.0061573139393109235,0.007398484291548901
93,0.006171588153438937,0.0074785723623706874
94,0.0061857881126084506,0.007558660433192475
95,0.006199855003924391,0.0076387485040142625
96,0.006213827376121043,0.00771883657483605
97,0.006227830633606969,0.007798924645657837
98,0.006241661728954303,0.007879012716479623
99,0.00625536536240645,0.007959100787301412
100,0.006269136417585122,0.008039188858123198
101,0.0062827399898592795,0.008119276928944987
102,0.006296254385936842,0.008199364999766773
103,0.006309709631112667,0.00827945307058856
104,0.006323120043095247,0.008359541141410349
105,0.00633643509994857,0.008439629212232135
106,0.006349698233639633,0.008519717283053922
107,0.006362868360287874,0.00859980535387571
108,0.006375964349724313,0.008679893424697497
109,0.006388980484564477,0.008759981495519284
110,0.006401976387338444,0.008840069566341072
111,0.006414864272475457,0.008920157637162859
112,0.006427712617650048,0.009000245707984645
113,0.006440467069614533,0.009080333778806434
114,0.006453202592056868,0.00916042184962822
115,0.006465854548704711,0.009240509920450007
116,0.0064784391081590155,0.009320597991271795
117,0.006490925553952396,0.009400686062093582
118,0.006503379756792258,0.009480774132915369
119,0.006515827436301956,0.009560862203737157
120,0.006528136674010324,0.009640950274558944
121,0.006540483162741012,0.009721038345380732
122,0.006552669891823506,0.009801126416202519
123,0.0065648333490148795,0.009881214487024306
124,0.006576994981406293,0.009961302557846094
125,0.006589048724783088,0.01004139062866788
126,0.006601094275242509,0.010121478699489667
127,0.006613063197378451,0.010201566770311456
128,0.00662498192017312,0.010281654841133242
129,0.0066367684134877765,0.010361742911955029
130,0.006648647212472313,0.010441830982776817
131,0.0066603414115677766,0.010521919053598604
132,0.006672024654907842,0.01060200712442039
133,0.0066837575063661385,0.01068209519524218
134,0.006695359909016631,0.010762183266063966
135,0.0067069141660485755,0.010842271336885752
136,0.006718402237753321,0.010922359407707541
137,0.006729781335329173,0.011002447478529328
138,0.006741277113650649,0.011082535549351116
139,0.006752564375521295,0.011162623620172903
140,0.006763827135639505,0.01124271169099469
141,0.006775199862727882,0.011322799761816478
142,0.006786394832460978,0.011402887832638264
143,0.0067975551797421286,0.011482975903460051
144,0.006808742346656988,0.01156306397428184
145,0.006819845857441407,0.011643152045103626
146,0.006830891256078172,0.011723240115925413
147,0.006841862955970899,0.011803328186747201
148,0.006852835205836896,0.011883416257568988
149,0.006863768926130541,0.011963504328390774
150,0.006874656480269627,0.012043592399212563
151,0.0068854985609472594,0.01212368047003435
152,0.006896233114914196,0.012203768540856136
153,0.006907014488333774,0.012283856611677925
154,0.006917707423701122,0.012363944682499711
155,0.00692845657737114,0.012444032753321498
156,0.006939097927583171,0.012524120824143286
157,0.006949683633552415,0.012604208894965073
158,0.006960257688700212,0.012684296965786861
159,0.006970781063244168,0.012764385036608648
160,0.006981222340465617,0.012844473107430435
161,0.006991679311126461,0.012924561178252223
162,0.007002157448690883,0.01300464924907401
163,0.007012371044300021,0.013084737319895796
164,0.007022848695144955,0.013164825390717585
165,0.007033140778265373,0.013244913461539371
166,0.007043399398627195,0.013325001532361158
167,0.00705366355290061,0.013405089603182947
168,0.007063868563948557,0.013485177674004733
169,0.007074036525347946,0.01356526574482652
170,0.007084139171411771,0.013645353815648308
171,0.007094352942686638,0.013725441886470095
172,0.007104421676928261,0.013805529957291882
173,0.007114473001501941,0.01388561802811367
174,0.007124479552826917,0.013965706098935457
175,0.0071344779415356396,0.014045794169757245
176,0.007144427058648664,0.014125882240579032
177,0.007154201213862647,0.014205970311400818
178,0.007164188714788209,0.014286058382222607
179,0.007174080412077181,0.014366146453044393
180,0.007183911010907778,0.01444623452386618
181,0.007193707144379304,0.014526322594687969
182,0.00720346619698744,0.014606410665509755
183,0.0072132165193544324,0.014686498736331542
184,0.007222891964059434,0.01476658680715333
185,0.007232606990955937,0.014846674877975117
186,0.007242098880528546,0.014926762948796904
187,0.007251860405126767,0.015006851019618692
188,0.007261416699779243,0.015086939090440479
189,0.007270986208340558,0.015167027161262265
190,0.007280571128662515,0.015247115232084054
191,0.0072900727480107105,0.01532720330290584
192,0.007299565913660933,0.015407291373727629
193,0.007309026084128565,0.015487379444549415
194,0.00731844304098779,0.015567467515371202
195,0.007327854538453325,0.01564755558619299
196,0.007337234482937565,0.015727643657014775
197,0.007346488826257076,0.015807731727836564
198,0.007355845683477132,0.015887819798658352
199,0.007365145670380691,0.015967907869480137
200,0.007374425669150554,0.016047995940301926
201,0.007383584846966559,0.016128084011123714
202,0.007392799307046522,0.016208172081945502
203,0.007402148077514793,0.016288260152767287
204,0.007411170123742476,0.016368348223589076
205,0.007420466137442954,0.016448436294410864
206,0.0074295984870828705,0.01652852436523265
207,0.0074385766841101476,0.016608612436054437
208,0.007447645153353771,0.016688700506876226
209,0.007456827497165994,0.01676878857769801
210,0.007465775675564987,0.0168488766485198
211,0.007474865052872664,0.016928964719341588
212,0.007483848651464856,0.017009052790163372
213,0.007492810118445991,0.01708914086098516
214,0.007501697529285252,0.01716922893180695
215,0.007510661867831176,0.017249317002628734
216,0.007519547714417991,0.017329405073450523
217,0.00752825420463088,0.01740949314427231
218,0.007537208028650016,0.017489581215094096
219,0.00754610011251521,0.017569669285915884
220,0.007554904420166501,0.017649757356737673
221,0.007563687045814749,0.017729845427559458
222,0.007572447430570865,0.017809933498381246
223,0.007581187828125583,0.017890021569203034
224,0.007589902157671713,0.01797010964002482
225,0.00759854707516382,0.018050197710846608
226,0.007607272693556866,0.018130285781668396
227,0.007615883793891768,0.01821037385249018
228,0.007624568509435473,0.01829046192331197
229,0.007633179050902535,0.018370549994133758
230,0.007641767145949309,0.018450638064955543
231,0.0076503441420105135,0.01853072613577733
232,0.007658913934609663,0.01861081420659912
233,0.007667388712628817,0.018690902277420905
234,0.007675931703585311,0.018770990348242693
235,0.0076844482293624925,0.01885107841906448
236,0.007692934881709818,0.018931166489886266
237,0.007701386684082902,0.019011254560708055
238,0.007709826119538547,0.019091342631529843
239,0.007718242282852834,0.01917143070235163
240,0.007726648437696121,0.019251518773173416
241,0.007734983128486927,0.019331606843995205
242,0.007743392680380145,0.019411694914816993
243,0.007751717018040514,0.019491782985638778
244,0.00776005452090092,0.019571871056460566
245,0.00776836727577949,0.019651959127282355
246,0.00777660044322574,0.01973204719810414
247,0.007784919104904721,0.019812135268925928
248,0.0077931266483782305,0.019892223339747717
249,0.007801410800643961,0.0199723114105695
250,0.007809591343632928,0.02005239948139129
251,0.007817818109471037,0.02013248755221308
252,0.007826016408111395,0.020212575623034863
253,0.007834103748671729,0.02029266369385665
254,0.007842334090076371,0.02037275176467844
255,0.00785041246837275,0.020452839835500225
256,0.007858559163245188,0.020532927906322013
257,0.007866642977716805,0.020613015977143802
258,0.007874705701478532,0.020693104047965587
259,0.007882792816721376,0.020773192118787375
260,0.007890697350683862,0.020853280189609164
261,0.007898893979169054,0.02093336826043095
262,0.007906910528593755,0.021013456331252737
263,0.007914825251206197,0.021093544402074525
264,0.007922835889252798,0.02117363247289631
265,0.007930851675254324,0.0212537205437181
266,0.007938802483820267,0.021333808614539887
267,0.007946731133270914,0.021413896685361672
268,0.007954593384779456,0.02149398475618346
269,0.007962543686904903,0.02157407282700525
270,0.007970411866099245,0.021654160897827034
271,0.00797820526053267,0.021734248968648822
272,0.00798615795010198,0.02181433703947061
273,0.007993989257772192,0.021894425110292395
274,0.008001826340539357,0.021974513181114184
275,0.008009639085398104,0.022054601251935972
276,0.008017430741245002,0.02213468932275776
277,0.008025147185458823,0.022214777393579545
278,0.008032893842496601,0.022294865464401334
279,0.008040625878621633,0.022374953535223122
280,0.008048409956108572,0.022455041606044907
281,0.008056176162553661,0.022535129676866696
282,0.00806379077080105,0.022615217747688484
283,0.008071548431602266,0.02269530581851027
284,0.008079212707000991,0.022775393889332057
285,0.008086869410433834,0.022855481960153846
286,0.008094540631274221,0.02293557003097563
287,0.008102193656535228,0.02301565810179742
288,0.008109748359828705,0.023095746172619207
289,0.008117362324296946,0.023175834243440992
290,0.008124997849767371,0.02325592231426278
291,0.008132550120419439,0.02333601038508457
292,0.008140066696944533,0.023416098455906354
293,0.00814764027151042,0.023496186526728143
294,0.008155216153842113,0.02357627459754993
295,0.008162651879991345,0.023656362668371716
296,0.008170252972642176,0.023736450739193504
297,0.008177753516698714,0.023816538810015293
298,0.008185140026376991,0.023896626880837078
299,0.008192687062492807,0.023976714951658866
300,0.00820015772612734,0.024056803022480654
301,0.008207523257219828,0.02413689109330244
302,0.00821488369758625,0.024216979164124228
303,0.008222418395082984,0.024297067234946016
304,0.008229836908754902,0.0243771553057678
305,0.008237139311582558,0.02445724337658959
306,0.008244533557532211,0.024537331447411378
307,0.008251943704795673,0.024617419518233163
308,0.008259311486620438,0.02469750758905495
309,0.008266642910333518,0.02477759565987674
310,0.008273960584095044,0.024857683730698524
311,0.00828126429486551,0.024937771801520313
312,0.008288553226586094,0.0250178598723421
313,0.008295825400466712,0.02509794794316389
314,0.008303132369235461,0.025178036013985675
315,0.008310383611786449,0.025258124084807463
316,0.008317635486637796,0.02533821215562925
317,0.008324870395933085,0.025418300226451036
318,0.008332030572095724,0.025498388297272825
319,0.008339289697007183,0.025578476368094613
320,0.008346434946542448,0.025658564438916398
321,0.008353549180588494,0.025738652509738186
322,0.008360869140368257,0.025818740580559975
323,0.008368002866474083,0.02589882865138176
324,0.008375145519669967,0.025978916722203548
325,0.008382280518696961,0.026059004793025337
326,0.008389463185842213,0.02613909286384712
327,0.008396560756855744,0.02621918093466891
328,0.00840357209822795,0.0262992690054907
329,0.008410719808232655,0.026379357076312483
330,0.008417820325400263,0.02645944514713427
331,0.008424881476004396,0.02653953321795606
332,0.008431935714178832,0.026619621288777845
333,0.008438910878444292,0.026699709359599633
334,0.008445912997868208,0.026779797430421422
335,0.008453057730078801,0.026859885501243207
336,0.00846006189086554,0.026939973572064995
337,0.008467053928096532,0.027020061642886783
338,0.008474036228973325,0.02710014971370857
339,0.0084810074489861,0.027180237784530357
340,0.008487961752960972,0.027260325855352145
341,0.00849489150690681,0.02734041392617393
342,0.008501823285256118,0.02742050199699572
343,0.008508808694878786,0.027500590067817507
344,0.008515663644372935,0.027580678138639292
345,0.008522635996603805,0.02766076620946108
346,0.008529534540728955,0.02774085428028287
347,0.00853643769993182,0.027820942351104654
348,0.008543266246105198,0.027901030421926442
349,0.00855018831170761,0.02798111849274823
350,0.008556994311656808,0.02806120656357002
351,0.008563849549515886,0.028141294634391804
352,0.008570724837185534,0.028221382705213592
353,0.008577501562018345,0.02830147077603538
354,0.00858435664222025,0.028381558846857165
355,0.008591158544596855,0.028461646917678954
356,0.008597948618429063,0.028541734988500742
357,0.008604653862269874,0.028621823059322527
358,0.008611473076767854,0.028701911130144316
359,0.008618264623573768,0.028781999200966104
360,0.00862499208298529,0.02886208727178789
361,0.008631777990178098,0.028942175342609677
362,0.00863847663497098,0.029022263413431466
363,0.008645129040629968,0.02910235148425325
364,0.00865185356211118,0.02918243955507504
365,0.008658569974335322,0.029262527625896827
366,0.00866526620313447,0.029342615696718612
367,0.008671913463098918,0.0294227037675404
368,0.008678602998181434,0.02950279183836219
369,0.0086852633652204,0.029582879909183974
370,0.00869191416258071,0.029662967980005762
371,0.008698556002892613,0.02974305605082755
372,0.008705234387777523,0.029823144121649336
373,0.008711800786000104,0.029903232192471124
374,0.008718420865066046,0.029983320263292913
375,0.00872507079351478,0.030063408334114698
376,0.008731666979120969,0.030143496404936486
377,0.008738254137053989,0.030223584475758274
378,0.008744832369692142,0.03030367254658006
379,0.008751357440442456,0.030383760617401848
380,0.008757954447627786,0.030463848688223636
381,0.008764483229432605,0.03054393675904542
382,0.008771010121669856,0.03062402482986721
383,0.008777521595551497,0.030704112900688998
384,0.00878408888387065,0.030784200971510786
385,0.008790668783729711,0.03086428904233257
386,0.008797170033896174,0.03094437711315436
387,0.008803658111936752,0.031024465183976148
388,0.00881011654285873,0.031104553254797933
389,0.008816511056997708,0.03118464132561972
390,0.008823011329106527,0.03126472939644151
391,0.00882946512217965,0.031344817467263295
392,0.008835963583692522,0.03142490553808508
393,0.008842409719188885,0.03150499360890687
394,0.008848857468711911,0.031585081679728656
395,0.008855346346190028,0.03166516975055044
396,0.008861724200357354,0.03174525782137223
397,0.00886814085159468,0.03182534589219402
398,0.008874584937691079,0.0319054339630158
399,0.008880964426489632,0.031985522033837595
400,0.008887362650174573,0.03206561010465938
401,0.008893643991470624,0.032145698175481165
402,0.008900017869475207,0.032225786246302957
403,0.008906310969449098,0.03230587431712474
404,0.008912715907554764,0.03238596238794653
405,0.008919075087016882,0.03246605045876832
406,0.008925423768404694,0.0325461385295901
407,0.008931782945552177,0.032626226600411895
408,0.008938112186700486,0.03270631467123368
409,0.008944356013530731,0.032786402742055465
410,0.008950715546631556,0.03286649081287726
411,0.008957019341487132,0.03294657888369904
412,0.008963278110295106,0.03302666695452083
413,0.008969574042755925,0.03310675502534262
414,0.008975820144450327,0.0331868430961644
415,0.008981974397056718,0.03326693116698619
416,0.008988201694256704,0.03334701923780798
417,0.008994447563383832,0.033427107308629765
418,0.009000708778817004,0.03350719537945155
419,0.009006945643764034,0.03358728345027334
420,0.009013185806906684,0.03366737152109513
421,0.00901939334992242,0.03374745959191691
422,0.00902551077959304,0.033827547662738704
423,0.00903188052993169,0.03390763573356049
424,0.00903798955917953,0.033987723804382274
425,0.009044202296645201,0.034067811875204065
426,0.009050314010502174,0.03414789994602585
427,0.009056445719489915,0.034227988016847635
428,0.009062742166627849,0.03430807608766943
429,0.009068885347039958,0.03438816415849121
430,0.009074953654863003,0.034468252229313
431,0.009081058667279391,0.03454834030013479
432,0.009087258717166364,0.034628428370956574
433,0.009093366829933922,0.03470851644177836
434,0.009099356878045447,0.03478860451260015
435,0.009105560353630464,0.034868692583421936
436,0.009111572850688646,0.03494878065424372
437,0.009117658775405045,0.03502886872506551
438,0.00912386006380401,0.0351089567958873
439,0.009129924534104656,0.03518904486670908
440,0.009136002092811832,0.035269132937530874
441,0.009142060189240448,0.03534922100835266
442,0.009148011044945975,0.035429309079174444
443,0.00915413405493881,0.035509397149996236
444,0.009160099941287558,0.03558948522081802
445,0.009166251172177455,0.035669573291639806
446,0.009172207654397375,0.0357496613624616
447,0.009178259287449489,0.03582974943328338
448,0.009184225413436652,0.03590983750410517
449,0.009190137642225999,0.03598992557492696
450,0.009196298557159416,0.036070013645748744
451,0.00920219827631815,0.03615010171657053
452,0.009208263151401382,0.03623018978739232
453,0.00921410379660716,0.036310277858214106
454,0.009220105447625127,0.03639036592903589
455,0.009226118063881258,0.03647045399985768
456,0.009232081680367769,0.03655054207067947
457,0.009238064134965583,0.03663063014150125
458,0.00924395301806054,0.036710718212323044
459,0.009249892025253269,0.03679080628314483
460,0.009255823479593256,0.036870894353966614
461,0.009261758303129428,0.036950982424788406
462,0.009267671738279115,0.03703107049561019
463,0.009273573869780798,0.037111158566431976
464,0.009279464841798268,0.03719124663725377
465,0.009285360177121666,0.03727133470807555
466,0.00929126353106368,0.03735142277889734
467,0.009297131014998542,0.03743151084971913
468,0.00930300938283955,0.037511598920540914
469,0.009308878858873671,0.0375916869913627
470,0.00931457906467663,0.03767177506218449
471,0.009320591409397914,0.037751863133006276
472,0.009326392289402437,0.03783195120382806
473,0.009332162339848276,0.03791203927464985
474,0.009338076057597995,0.03799212734547164
475,0.009343912063090315,0.03807221541629342
476,0.009349730575186344,0.038152303487115215
477,0.009355549335516796,0.038232391557937
478,0.009361360831660177,0.03831247962875879
479,0.009367109983829848,0.038392567699580576
480,0.009372849911937781,0.03847265577040236
481,0.009378732948222581,0.03855274384122415
482,0.009384399569421314,0.03863283191204594
483,0.00939016528379279,0.03871291998286772
484,0.009396031390038835,0.038793008053689515
485,0.009401781689271766,0.0388730961245113
486,0.009407531002843975,0.038953184195333085
487,0.0094133242341586,0.03903327226615488
488,0.009419015459770398,0.03911336033697666
489,0.009424810396765388,0.03919344840779845
490,0.009430549375235313,0.03927353647862024
491,0.009436267977811661,0.03935362454944202
492,0.009441888347362938,0.03943371262026381
493,0.009447658949693235,0.0395138006910856
494,0.009453354221163533,0.039593888761907385
495,0.009459096522775929,0.03967397683272917
496,0.009464778172282827,0.03975406490355096
497,0.009470490469706466,0.03983415297437275
498,0.009475987131142616,0.03991424104519453
499,0.009481793719895661,0.039994329116016324
